ID,Year,Jaccard_B,Horn_B,Chao_B,Pearson_B
85,1993,0.006938081,0.001373113,0.013023991,-0.248356835
85,1994,0.005776348,0.005909444,0.009573422,-0.058976229
85,1995,0.157309359,0.735282308,0.64713334,0.447098446
85,1996,0,0,0,-0.244708946
85,1997,0.045121821,0.056048288,0.081022088,0.03401197
85,1998,0.193781687,0.30707588,0.410574922,0.448296171
85,1999,0.304962828,0.623535853,0.746453948,0.620956343
85,2000,0.184185025,0.498840787,0.377052488,0.252165561
85,2001,0.086856712,0.221698428,0.37441092,0.317547722
85,2002,0.245990328,0.533281412,0.552413224,0.461699672
85,2003,0.242440075,0.435068245,0.562286785,0.530744714
86,1986,0.040030386,0.139174863,0.363355932,0.196808676
86,1987,0.018366503,0.015705935,0.083032063,0.072734549
86,1992,0.036335226,0.077928489,0.458936614,0.252149816
86,1993,0.04676833,0.033671505,0.165461362,0.104242629
86,1994,0.013894725,0.013783749,0.054550792,0.033905728
86,1995,0.003813512,0.001762026,0.01573674,0.011214964
86,1996,0.033423223,0.096891852,0.253729094,0.11181043
86,1998,0.030639379,0.03996513,0.095330282,-0.000633991
87,1983,0.242710986,0.45291082,0.869106641,0.727017135
87,1984,0.278022693,0.464322914,0.779315844,0.641364885
87,1985,0.211223249,0.378013622,0.717159444,0.488930679
87,1986,0.224577965,0.459163749,0.868443875,0.59759249
87,1987,0.270844331,0.570243388,0.813411413,0.457147612
87,1988,0.278455234,0.594731433,0.749986562,0.441654837
87,1989,0.202090564,0.378393803,0.789403484,0.407160152
87,1990,0.192792841,0.445291091,0.768500905,0.414668642
90,1997,0.692037323,0.928546317,0.95730531,0.901354405
90,1999,0.64766311,0.911130386,0.935462989,0.843206177
90,2001,0.390519749,0.627697097,0.563784546,0.133562809
90,2003,0.535353757,0.774649829,0.786578517,0.558874141
90,2004,0.36224811,0.602070484,0.4796861,0.252602784
91,1993,0.429114099,0.834315607,0.883454266,0.738700622
91,1994,0.325173987,0.732596724,0.983020621,0.80181572
91,1995,0.087469778,0.435251187,0.930358578,0.681630087
91,1996,0.264610434,0.930407648,0.839741154,0.687288391
91,1997,0.135782628,0.317183713,0.913943729,0.714094052
91,1998,0.166995914,0.263389392,0.859860507,0.728061938
91,1999,0.174599001,0.33233578,0.83053015,0.517638817
92,1982,0.093677199,0.190138698,0.362268134,0.095978947
92,1983,0.045584931,0.104505095,0.074824702,0.094817354
92,1984,0.092684229,0.194491485,0.368129819,0.11376673
92,1985,0.078513998,0.166566135,0.284060649,0.102222617
92,1986,0.101789677,0.208531833,0.38985218,0.104426613
92,1989,0.089754082,0.174362921,0.392562742,0.06142108
92,1990,0.080658637,0.161554012,0.316576766,0.090628214
92,1991,0.072722997,0.156647046,0.19490927,0.104359722
92,1992,0.06223703,0.142248645,0.156056775,0.098696206
92,1994,0.082638204,0.177508231,0.372418012,0.0220429
92,1995,0.064923567,0.180013837,0.302046548,0.06392847
92,1997,0.061699293,0.123898689,0.234043342,0.029536734
92,1998,0.065342718,0.124304245,0.278216119,0.015815778
92,1999,0.093731454,0.190340112,0.372607437,0.077736607
92,2003,0.039966225,0.130123461,0.094130724,0.044621669
92,2004,0.066259427,0.178944479,0.259051008,0.050910851
92,2005,0.074485085,0.209993746,0.222025188,0.097019786
92,2006,0.063347697,0.18432595,0.274665509,0.031083315
92,2007,0.080978002,0.224904455,0.396297067,0.0738588
92,2008,0.057425799,0.166940344,0.178391926,0.02928715
92,2009,0.060113998,0.174474193,0.224974832,0.044522346
92,2010,0.03589419,0.127865527,0.092758314,0.046269085
96,2000,0.101183098,0.205135423,0.833676844,0.454281903
96,1999,0.250178753,0.470720447,0.890942103,0.615447472
96,1997,0.513053768,0.916287268,0.878500382,0.656678419
97,1972,0.003902734,0.011790047,0.027270969,0.009514284
97,1971,0.036840086,0.121234701,0.152089442,0.151381423
97,1955,0.001729962,0.011623718,0.04612109,0.046978914
97,1956,0.029542406,0.2007525,0.250187311,0.261310309
97,1973,0.013206316,0.018731072,0.049439197,0.052034069
97,1951,0.000232657,0.001222087,0.003048233,-0.018564786
97,1950,0.059550393,0.311565596,0.541139204,0.418522604
97,1931,0.000538958,0.00482594,0.003644261,-0.017003446
97,1954,0.028234698,0.426203577,0.413734214,0.297022475
97,1948,0.058778529,0.230943067,0.521421758,0.379159281
97,1970,0.007148032,0.00833565,0.043007971,0.034486104
97,1935,0.026548952,0.025604813,0.055183282,0.079337271
97,1939,0.017140543,0.01758836,0.065023032,0.061703861
97,1952,0.041650491,0.301946244,0.505663395,0.407857177
97,1932,0.03171392,0.111112274,0.298126328,0.265817571
97,1930,0.017359529,0.104458078,0.199753971,0.279166739
97,1921,0.028015808,0.056243221,0.209274766,0.191695975
97,1969,0.031509544,0.09701679,0.448713614,0.285570884
97,1938,0.011591193,0.062759052,0.222523633,0.231499432
97,1946,0.148806093,0.448089309,0.62228366,0.502668691
97,1947,0.016825267,0.11818912,0.421124322,0.264424748
98,1973,0.159549947,0.297456645,0.58747179,0.414785678
98,1974,0.259769645,0.543886757,0.743763969,0.437399546
98,1975,0.095984696,0.217547737,0.358001349,0.182285382
99,1979,0.108003656,0.18538644,0.518732893,0.307571094
99,1980,0.098566423,0.290846389,0.610239039,0.291711639
99,1981,0.017011441,0.04287115,0.533353065,0.307528209
99,1983,0.055166037,0.209877226,0.557451539,0.301854617
99,1984,0.001988851,0.000594367,0.016689821,-0.08180406
99,1985,0.001501604,0.000289267,0.004966954,-0.043361885
99,1986,0.004385049,0.009547873,0.242523116,0.005116255
99,1987,0.005597401,0.014417709,0.262987828,0.046714178
99,1988,0.010284699,0.015352124,0.266828992,0.004885469
100,1982,0.435761589,0.895832603,0.971943293,0.840021782
100,1983,0.615384615,0.918493059,0.994161902,0.862326664
100,1984,0.530660377,0.934653699,0.990095769,0.859011726
100,1985,0.43812452,0.751466716,0.999049492,0.815209508
100,1986,0.338099243,0.768712313,1,0.813683458
100,1987,0.236912156,0.761474474,0.998909107,0.835363442
100,1988,0.513654096,0.879178323,0.98483008,0.848070048
100,1989,0.388197076,0.732253782,0.988792445,0.760759885
100,1990,0.319108761,0.872029424,0.979049631,0.791863301
100,1991,0.44856969,0.824975573,0.995359687,0.858011026
100,1992,0.349582173,0.771446796,1,0.786863683
100,1993,0.300485774,0.761416624,0.995824831,0.840917009
100,1994,0.341238472,0.84063736,0.999376462,0.838306239
100,1995,0.596923077,0.91286207,0.941459819,0.766318734
100,1996,0.40265252,0.80472108,1,0.792791221
100,1997,0.229452055,0.818067767,0.970058633,0.816838482
100,1998,0.090245598,0.608976974,0.998931576,0.810627955
100,1999,0.351374945,0.839196556,0.997441647,0.807017908
100,2000,0.280650995,0.782646054,1,0.745347348
100,2001,0.512693935,0.877320014,0.901588564,0.752020032
100,2002,0.263596809,0.67331237,0.984255794,0.793767118
100,2003,0.419664269,0.745943652,0.948654699,0.740975497
100,2004,0.45480427,0.796527268,0.896196146,0.799396168
100,2005,0.356828194,0.729555404,1,0.755251314
100,2006,0.536882129,0.905298963,0.925975439,0.740534145
100,2007,0.374663073,0.739021041,0.924259091,0.740961439
100,2008,0.241360243,0.821926529,0.953953242,0.748455682
100,2009,0.235990254,0.822859675,0.960638968,0.662129857
100,2010,0.182299546,0.683896519,0.817765708,0.612088655
100,2011,0.342927632,0.650040561,0.782804229,0.661742384
101,1982,0.59189204,0.907496314,0.983432153,0.870112838
101,1983,0.586645963,0.968194126,0.980393288,0.870812108
101,1984,0.707031846,0.945756741,0.978765541,0.83696299
101,1985,0.724630882,0.970726036,0.991669621,0.870822636
101,1986,0.458141228,0.98338887,0.984578708,0.825009812
101,1987,0.423942575,0.924724234,0.976324935,0.82809146
101,1988,0.510569888,0.864837965,0.99155547,0.87100824
101,1989,0.784016845,0.976531681,0.948293984,0.833122222
101,1990,0.5387659,0.979585246,0.902535701,0.774892404
101,1991,0.283720297,0.935299825,0.966696074,0.834591969
101,1992,0.703303815,0.982022882,0.966353128,0.832883683
101,1993,0.861735574,0.997025803,0.980591707,0.85346083
101,1994,0.639371344,0.9986188,0.976135197,0.843713463
101,1995,0.60209388,0.894542554,0.97852349,0.851513949
101,1996,0.646895323,0.943816884,0.971842292,0.833468709
101,1997,0.68847352,0.952090516,0.982246611,0.840781119
101,1998,0.694135412,0.947388972,0.973835112,0.833449562
101,1999,0.579548225,0.952096217,0.986135429,0.855086403
101,2000,0.82719514,0.985161683,0.989048874,0.871677778
101,2001,0.479808251,0.872354022,0.96829013,0.804148195
101,2002,0.280118546,0.882108069,0.995182784,0.887315003
101,2003,0.526683585,0.993875661,0.993342896,0.886684372
101,2004,0.682723118,0.971142201,0.989302247,0.879380004
101,2005,0.808973419,0.976526449,0.993416183,0.911691864
101,2006,0.544984016,0.988499519,0.992141117,0.899551632
101,2007,0.556572541,0.92601839,0.9929753,0.908260096
101,2008,0.508008585,0.965191472,0.98820441,0.881944493
101,2009,0.47334931,0.992478139,0.996694488,0.916770984
101,2010,0.38404806,0.95628614,0.995199399,0.896481049
101,2011,0.207647223,0.845803985,0.995983936,0.894881373
108,1978,0.045889905,0.066492566,0.060677436,0.072473158
108,1979,0.10553459,0.263225551,0.168703699,0.290044706
108,1980,0.256867604,0.516343599,0.435439506,0.514780601
108,1981,0.002817775,0.01213721,0.006978516,-0.082907437
108,1982,0.00172123,0.0046064,0.002724159,-0.099018041
108,1983,0.001092333,0.001295358,0.001323451,-0.096504782
108,1984,0.000287393,0.000421614,0.000361019,-0.100007246
108,1985,0.003322504,0.00620107,0.003882755,-0.10499072
108,1986,0.003245044,0.021086354,0.011479082,-0.092470305
108,1987,0.000869814,0.00075565,0.000999032,-0.109532934
108,1988,0.000469212,0.000513486,0.000515599,-0.112021735
108,1989,0.002224,0.006865799,0.004219051,-0.123671177
108,1990,0.000486365,0.001824005,0.001421709,-0.132471378
108,1991,0.003693108,0.011209171,0.006522024,-0.096058229
108,1992,0.001674035,0.001710253,0.001790318,-0.113239375
108,1993,0.005595035,0.015326433,0.007857573,-0.084505385
108,1994,3.12E-05,2.91E-05,3.32E-05,-0.099449039
108,1995,0.000897133,0.001491491,0.001569531,-0.100259449
108,1996,0,0,0,-0.088115829
108,1997,0,0,0,-0.141018863
108,1998,0,0,0,-0.103011984
108,1999,0.000297507,0.000500185,0.000367461,-0.115151247
108,2001,0,0,0,-0.089814065
108,2002,0.000212766,0.000333952,0.000574026,-0.090148777
108,2003,0.000508475,0.000367563,6.00E-04,-0.088815688
108,2004,0.000879827,0.001490683,0.001774248,-0.074706602
108,2005,0,0,0,-0.079697514
108,2006,8.50E-05,4.25E-05,8.83E-05,-0.06905817
110,1962,0.113324022,0.352690095,0.374587891,0.299512205
110,1963,0.060150476,0.193321928,0.336047467,0.150268209
110,1965,0.021036945,0.035821394,0.075717678,0.033423155
110,1966,0.05577144,0.11622827,0.154854486,0.13536199
110,1967,0.021816267,0.035658974,0.061094435,0.039217168
110,1968,0.055270493,0.111721543,0.147056817,0.119986704
110,1969,0.107055588,0.257259208,0.252793216,0.240988214
110,1970,0.008829503,0.027940991,0.039331625,-0.017220456
110,1972,0.004812074,0.022493113,0.014400933,-0.003984853
110,1973,0.016515437,0.042235777,0.037521886,0.004593324
110,1974,0.006286204,0.031441552,0.031299655,0.01135609
110,1975,0.002488816,0.006429787,0.007164963,-0.081013727
110,1976,0.01760417,0.076677663,0.106141352,0.005370483
110,1977,0.006726244,0.022671067,0.02094433,-0.09745594
110,1978,0.005107038,0.017485279,0.021757772,-0.059527269
110,1979,0.003162828,0.009765198,0.010318396,-0.074565627
110,1980,0.003013862,0.0132627,0.008882949,-0.053039061
110,1981,0.000389154,0.000424916,0.000585213,-0.091994108
110,1982,0.0118072,0.038265965,0.042295502,-0.030842361
110,1983,0.001656494,0.002510035,0.003332271,-0.086929443
110,1984,0.002738234,0.011342482,0.007685813,-0.042154796
110,1985,0.011400848,0.024202088,0.022922962,-0.07942551
110,1986,0.000596954,0.001159474,0.001124589,-0.047068929
110,1987,0.021071367,0.059359058,0.068393905,-0.030750805
110,1988,0.021766721,0.070081317,0.094600132,0.017214347
110,1989,0.018779702,0.067494372,0.074594726,0.021861552
110,1990,0.01637533,0.04172445,0.048447519,0.014910721
110,1991,0.004381716,0.012840731,0.009567095,-0.046023656
110,1992,0.001641516,0.005479485,0.004825677,-0.061578001
110,1993,0.001885003,0.002424098,0.003480471,-0.1162207
110,1994,0.000153655,0.000172577,0.000206905,-0.097628163
110,1995,0.006321926,0.018547602,0.014861586,-0.055829856
110,1996,0.000935725,0.00158993,0.001551998,-0.101763186
110,1997,0.008247391,0.027633068,0.025694578,-0.017912653
110,1998,0.000877762,0.001844984,0.001932603,-0.072152527
110,1999,0.027849289,0.101637796,0.120240784,0.068597627
110,2000,0.001862393,0.002934342,0.003688698,-0.067323102
112,1993,0.434453989,0.788122796,0.982378284,0.876219036
112,1994,0.467901364,0.904523906,0.952136186,0.756898045
112,1995,0.436953295,0.801552817,0.908391808,0.657392714
112,1996,0.51442019,0.864759991,0.870592746,0.717836201
112,1997,0.284010534,0.782956861,0.881204396,0.752337884
112,1998,0.374437231,0.772478653,0.926999276,0.746061237
112,1999,0.275840529,0.716910678,0.914896971,0.70126031
112,2000,0.327848524,0.725190882,0.853450241,0.638793708
112,2001,0.211649621,0.689190831,0.894489328,0.685159786
112,2002,0.286380856,0.746784875,0.94709664,0.719677089
112,2003,0.423651061,0.829224462,0.936250327,0.765289386
112,2004,0.326866273,0.740699394,0.865723594,0.64331188
112,2005,0.492097317,0.939550185,0.883757875,0.716432973
113,1968,0.048789393,0.105461424,0.136315016,-0.02353261
113,1969,0.120964418,0.244866054,0.463623252,0.112788256
113,1970,0.089681773,0.200436905,0.254843057,0.097909929
113,1971,0.05579845,0.122170626,0.161689187,0.012030655
113,1972,0.079646167,0.175619617,0.31761429,0.066533867
113,1973,0.114689148,0.27375435,0.374970977,0.154971541
113,1974,0.091237463,0.197284335,0.277183134,0.094738012
113,1975,0.08105635,0.188474945,0.243642081,0.148184806
113,1976,0.011601114,0.026476257,0.061181008,-0.044595537
113,1977,0.07413604,0.172796381,0.213581342,0.10995213
113,1978,0.076308185,0.18410865,0.222326676,0.069572055
113,1979,0.038971976,0.088025423,0.130639475,-0.005058132
113,1980,0.105402931,0.233628998,0.302410238,0.142864338
113,1981,0.068686034,0.154258377,0.17850948,0.048851259
113,1982,0.018118014,0.037641027,0.06897702,-0.043052323
113,1983,0.000432734,0.000591952,0.00064771,-0.082989204
113,1984,0.057759259,0.135230341,0.127753104,0.05885018
113,1985,0.088946637,0.200657469,0.285151942,0.124322631
113,1988,0.03491035,0.071471233,0.086444254,-0.014792526
113,1990,0.000467112,0.000645966,0.000645697,-0.018736492
113,1994,0.052295326,0.122400863,0.1461379,0.081177593
113,1995,0.012736878,0.037865143,0.034666462,0.069360567
113,1997,0.055784853,0.148651984,0.144896785,0.103474506
113,1999,0.013133355,0.025146705,0.026906373,-0.02128327
117,1960,0.091816198,0.20636695,0.190384477,0.199367261
117,1961,0.096559163,0.232079269,0.178768928,0.207189319
117,1962,0.077290877,0.232157071,0.185208371,0.211594476
117,1963,0.057006105,0.136731173,0.088281241,0.097481147
117,1964,0.03899095,0.139032558,0.104555393,0.104047045
117,1965,0.04107975,0.148966608,0.114467643,0.110960954
117,1966,0.0045,0.006222222,0.006184594,-0.042601354
117,1967,0.045524101,0.095245781,0.07524169,0.062465749
117,1968,0.033871765,0.068280948,0.056443819,0.03869199
117,1969,0.032127095,0.054632511,0.059285927,0.032643353
117,1970,0.092999955,0.220731153,0.190813651,0.197449425
117,1971,0.024596612,0.049580945,0.039456524,0.014491653
117,1973,0,0,0,-0.053357826
117,1974,0.024522149,0.051428581,0.042845302,0.037890759
117,1975,0.021197511,0.051533939,0.042336247,0.014915689
117,1976,0.05370621,0.106997975,0.083030308,0.10421853
117,1977,0.048261294,0.093212785,0.078509308,0.061696058
117,1978,0.054755074,0.140337371,0.104577247,0.10773912
117,1979,0.047746916,0.151076125,0.118098909,0.109091115
117,1980,0,0,0,-0.048132011
117,1981,0.013907099,0.02348714,0.021337318,-0.013044165
117,1982,0.000382257,0.00559826,0.003305433,-0.044478555
117,1983,0.061231602,0.106000279,0.103001958,0.091161441
117,1988,0.034742785,0.071094428,0.05870519,0.04192039
117,1989,0.015799667,0.02376518,0.023587743,-0.010507925
117,1990,0,0,0,-0.036188045
117,1992,0,0,0,-0.039017423
117,1993,0,0,0,-0.048530221
117,1994,0,0,0,-0.037658188
117,1995,0.049758048,0.103223518,0.084134345,0.073723871
117,1996,0.019039683,0.039180322,0.032709451,0.008786021
117,1997,0.067829587,0.193727061,0.14331727,0.167743598
117,1998,0.006794012,0.016790078,0.017730084,-0.019474693
117,1999,0.026302598,0.057087909,0.044704131,0.031537694
117,2000,0.009501893,0.028943321,0.021845601,-0.007381816
117,2001,0.010858305,0.02431946,0.017998319,-0.0189238
117,2002,0.019619048,0.04736299,0.038198052,0.004195626
117,2003,0.009690476,0.020342013,0.01624171,-0.024913115
119,1971,0.473497589,0.759295177,0.944679669,0.925836292
119,1972,0.44834687,0.7376203,0.968627068,0.928914211
119,1973,0.427414509,0.686818145,0.989629852,0.929084999
119,1974,0.462537894,0.699667715,0.981953961,0.899775364
119,1975,0.401445165,0.666190045,0.980781175,0.895007085
119,1976,0.260839296,0.238633228,0.926984278,0.886144441
119,1977,0.364829746,0.606185208,0.92271437,0.892742159
119,1978,0.417041861,0.661836466,0.912065705,0.872156889
119,1979,0.318216559,0.449986793,0.954311351,0.877866221
119,1980,0.35507546,0.519582207,0.910600966,0.88321997
119,1981,0.32525765,0.487140492,0.957959525,0.883441912
119,1982,0.303483376,0.477518381,0.973143108,0.883008754
119,1983,0.271819534,0.488874914,0.968439042,0.872496295
119,1984,0.314668114,0.537058967,0.97215901,0.87348307
119,1985,0.291240791,0.495957328,0.951854507,0.879337225
119,1986,0.225457453,0.353506446,0.915847126,0.829190756
119,1987,0.307990201,0.505837298,0.986187344,0.863243798
119,1988,0.31385706,0.553437327,0.937999152,0.831034119
119,1989,0.25318639,0.580108492,0.989361937,0.845692729
119,1990,0.272187933,0.450126512,0.94377127,0.816900828
119,1991,0.285988435,0.548587961,0.958524452,0.812212908
119,1992,0.223329721,0.348878807,0.920790882,0.814627975
119,1993,0.302519525,0.517193154,0.953204379,0.843402768
119,1994,0.244952934,0.368758216,0.918435839,0.829617104
119,1995,0.269993913,0.47940517,0.938684479,0.804477364
119,1996,0.268637959,0.497667225,0.900562614,0.798626662
119,1997,0.274850332,0.493362934,0.924507168,0.798713704
119,1998,0.283097865,0.403393769,0.893936161,0.800462694
119,1999,0.233208404,0.521411367,0.926140008,0.790703924
119,2000,0.219183155,0.39989128,0.919331327,0.806468417
119,2001,0.231509537,0.457479948,0.962393551,0.787836205
119,2002,0.285384583,0.490253781,0.958854195,0.807360386
119,2003,0.270463478,0.491902475,0.975053261,0.812320124
119,2004,0.250975496,0.4742748,0.977079748,0.807464649
119,2005,0.328601517,0.582228207,0.956323466,0.801034276
119,2006,0.271748769,0.533519059,0.968223486,0.792408031
119,2007,0.312133676,0.607971195,0.968668012,0.798963945
119,2008,0.258308222,0.627409348,0.959007299,0.791716882
119,2009,0.241869474,0.673398425,0.982771306,0.808246158
119,2010,0.169069004,0.263838463,0.948937877,0.707363329
120,2003,0.23762395,0.388939087,0.645432359,0.604752702
120,2004,0.216041673,0.455452765,0.62878316,0.550730638
120,2005,0.206976286,0.432183583,0.667701043,0.536051099
120,2006,0.216415933,0.463215052,0.684981993,0.568212505
120,2007,0.177728764,0.411306442,0.598545802,0.401401787
120,2008,0.177834372,0.38914631,0.632126323,0.471247204
121,2002,0.319510294,0.574781868,0.653446679,0.536636571
121,2006,0.237079351,0.479278354,0.571489142,0.329471756
121,2010,0.255886008,0.590166054,0.531008918,0.29396352
122,2009,0.128813177,0.489022637,0.633363399,0.386651028
122,2010,0.239808373,0.719851649,0.767584144,0.464700401
123,2003,0.301204548,0.503380253,0.636276633,0.821524421
123,2001,0.438581237,0.879340382,0.946699347,0.819284389
123,2002,0.556585241,0.882125097,0.95835979,0.819060952
123,2007,0.194396588,0.34909535,0.864198807,0.738673114
123,2008,0.327926921,0.558660286,0.938291461,0.774238909
123,2004,0.20438701,0.321688607,0.935547154,0.731774916
123,2005,0.304079949,0.677655874,0.965532741,0.822762142
123,2006,0.221064512,0.423665339,0.888816057,0.753720106
123,2009,0.239987886,0.512732128,0.924644692,0.750194226
124,1904,0.342690768,0.683187863,0.72667102,0.457728942
124,1905,0.343758658,0.679308397,0.713908001,0.447087584
124,1906,0.056910691,0.146507554,0.099335564,0.07660199
124,1907,0.145903937,0.329525033,0.427348304,0.132377012
124,1908,0.0006709,0.001328625,0.000863585,-0.070043008
124,1909,0.106745514,0.241946734,0.228210049,0.136053419
125,1989,0.604653816,0.974293217,0.99586412,0.945519271
125,1990,0.382499837,0.795978569,0.996038214,0.898920344
125,1991,0.406577841,0.933590963,0.997242741,0.901554893
125,1992,0.427910071,0.838876203,0.995606848,0.876973184
125,1994,0.504519042,0.935812612,0.994678915,0.890877452
125,1995,0.459997307,0.814407243,0.995902004,0.902704688
125,1996,0.538485517,0.837112051,0.994658483,0.889409773
125,1997,0.493015948,0.788727669,0.988977326,0.866302393
125,1998,0.502576573,0.805164616,0.991053317,0.870516589
125,1999,0.422999705,0.799372168,0.995355537,0.90276858
125,2000,0.550357822,0.864218779,0.994272803,0.89591179
126,1974,0.115911623,0.333250108,0.740123275,0.469833783
126,1975,0.080015089,0.081444095,0.494507108,0.423427674
126,1976,0.104897449,0.150887417,0.502322647,0.389677365
126,1977,0.091171241,0.113118737,0.472351621,0.315141137
126,1978,0.063065074,0.080066065,0.511957922,0.26531603
126,1979,0.090908242,0.097198685,0.609125088,0.330724133
126,1980,0.086480039,0.107576855,0.574081283,0.30068979
127,1982,0.46760129,0.970908153,0.991761676,0.918122616
127,1983,0.383272473,0.7064985,0.963499323,0.761224243
127,1984,0.592990545,0.921554828,0.978215439,0.849597881
127,1985,0.392603329,0.656198249,0.970950514,0.794493888
127,1986,0.424812722,0.792457479,0.94828428,0.785226803
127,1987,0.278850305,0.645069999,0.900670992,0.702042152
127,1988,0.16830694,0.756921601,0.934410791,0.783081811
127,1989,0.117092093,0.562789116,0.949413101,0.788666134
128,1996,0.573863169,0.893809292,0.902958624,0.773357635
128,1997,0.497517199,0.860336204,0.854400589,0.677200715
128,1998,0.467070839,0.81328835,0.852883228,0.664114587
128,1999,0.498560286,0.843771776,0.858761775,0.699864714
129,1975,0.014078683,0.024116214,0.148335426,0.32175097
129,1976,0.014362272,0.041443603,0.314293789,0.347535396
129,1977,0.016943728,0.067389771,0.34737949,0.333585073
129,1978,0.02640303,0.035078147,0.147882343,0.146575861
133,1955,0.091850642,0.228882219,0.335837896,0.182288586
133,1956,0.121097693,0.311465289,0.529777609,0.340712799
133,1957,0.091981854,0.269616329,0.34305976,0.217079806
133,1958,0.051702891,0.303583666,0.474368643,0.280151006
133,1959,0.115829278,0.259585655,0.517491763,0.39449359
133,1960,0.028334957,0.265837793,0.50245204,0.322734459
133,1961,0.02065859,0.177512803,0.268623226,0.243604039
135,1973,0.015621018,0.027697349,0.034097451,-0.005746678
135,1974,0.004644759,0.008939627,0.008426073,-0.091557799
135,1975,0.005099275,0.008451502,0.008242957,-0.057541555
135,1976,0.001445906,0.000878696,0.002276225,-0.079674445
135,1977,0.004719082,0.020924366,0.013060376,-0.09133707
135,1978,0.002143995,0.001542125,0.006154879,-0.083088225
135,1979,0.000165824,0.000133419,0.000293729,-0.129294338
135,1988,0,0,0,-0.057803814
135,1980,0,0,0,-0.071094299
135,1986,0,0,0,-0.0540154
135,1989,0,0,0,-0.068302776
142,2001,0.009728121,0.049747273,0.224514948,-0.09726415
142,2002,0.016981118,0.102985203,0.38118181,-0.077550151
143,2003,0.256730933,0.733926482,0.983801822,0.765559213
143,2004,0.263097319,0.747405765,0.63023395,0.51972518
143,2005,0.172419578,0.615704018,0.613553339,0.425935843
143,2006,0.124946915,0.424570517,0.490232887,0.186831484
143,2007,0.213628569,0.740346366,0.543829725,0.182922259
143,2008,0.215662323,0.605345671,0.790638705,0.617113055
143,2009,0.17426981,0.633242808,0.64365813,0.533990134
147,1915,0.031152699,0.059395905,0.062239343,-0.03962005
147,1932,0.116959489,0.204475228,0.513346816,0.124377713
147,1951,0.025649683,0.049176836,0.048812558,-0.018528575
147,1952,0.007368288,0.01377169,0.018294468,-0.017781608
147,1954,0.014728897,0.028061854,0.03556224,-0.028355577
147,1958,0,0,0,-0.04013925
147,1959,0.009230769,0.017605042,0.024193659,-0.059549921
147,1960,0,0,0,-0.029789224
147,1961,0.03875669,0.0719844,0.172256459,-0.020933934
147,1962,0.026527969,0.049276242,0.095805889,-0.024159842
147,1963,0.001805556,0.003452632,0.002986034,-0.033525448
147,1964,0.034674194,0.063200855,0.149990316,0.013306098
147,1965,0.011644839,0.022336112,0.020204729,0.013927306
147,1967,0.021380862,0.040355051,0.065514886,-0.017232597
147,1968,0.033866086,0.061572828,0.117256382,0.00592225
147,1969,0.022016949,0.041633361,0.059059267,-0.008899456
147,1970,0.030534106,0.054658089,0.154634077,-0.034559739
147,1974,0.026872166,0.049804395,0.12209434,-0.050527187
147,1975,0.013097132,0.024256391,0.033910719,-0.014009212
147,1976,0,0,0,-0.042232755
147,1977,0.033608971,0.062705418,0.12266905,-0.035550125
147,1978,0.017742108,0.03346778,0.037863245,-0.018021973
147,1979,0.063603764,0.111103988,0.272225928,0.026999362
147,1980,0,0,0,-0.05133183
147,1981,0.048470411,0.095892855,0.186938812,-0.003838113
147,1982,0.026631029,0.049660869,0.089805352,-0.014708814
147,1983,0.002778468,0.005324774,0.005934497,-0.036325795
147,1987,0.022475634,0.043,0.04543783,-0.056024695
147,1988,0.014743097,0.026941274,0.05297012,-0.067349763
147,1989,0.024870184,0.046671286,0.086561866,-0.034008494
147,1990,0.014526251,0.027539433,0.033181846,-0.014812806
147,1991,0.018137418,0.034293523,0.040602991,-0.009530287
147,1992,0,0,0,-0.029789224
147,1995,0,0,0,-0.029789224
147,1998,0.0215,0.040798319,0.05041225,-0.020716832
147,2001,0,0,0,-0.029789224
148,1962,0.248370006,0.485829211,0.763323953,0.415179896
148,1963,0.244644448,0.416161289,0.65546229,0.334637647
148,1964,0.213191056,0.359571037,0.648207663,0.266248067
148,1965,0.211444863,0.341216932,0.601920943,0.262272894
148,1968,0.237668333,0.383450347,0.686493025,0.3155222
148,1969,0.146980862,0.250975707,0.412351259,0.158976048
148,1970,0.079509118,0.141339825,0.18114156,0.081414967
148,1971,0.164833974,0.277920673,0.436369938,0.215013645
148,1972,0.05732539,0.102866508,0.121139793,0.043037101
148,1973,0.127329658,0.214126285,0.35894952,0.145304691
148,1974,0.011527952,0.021027924,0.015055724,-0.03741151
148,1975,0.232445953,0.387434273,0.660102012,0.315402511
148,1976,0.204465163,0.332659475,0.521192914,0.26771316
148,1977,0.225627684,0.363642762,0.642942502,0.291279038
148,1978,0.107938191,0.176914775,0.262942398,0.130669473
148,1979,0.027870804,0.047756663,0.054406301,-0.04294882
148,1980,0.07671298,0.128997649,0.19704143,0.0753543
148,1981,0.041980195,0.074848894,0.098518805,-0.001402766
148,1982,0.063886865,0.107202981,0.163717608,0.04336239
148,1983,0.035880026,0.064761986,0.065375302,0.003758237
148,1984,0.042559684,0.074750778,0.078264362,0.014986787
148,1985,0.040873393,0.070985582,0.088420237,0.000374014
148,1986,0.03335184,0.058883407,0.06224544,-0.002611389
148,1987,0.097902071,0.165687139,0.243114352,0.089625141
148,1988,0.020652589,0.038212237,0.031154514,-0.048315606
148,1989,0.02497046,0.04413993,0.030967912,0.020863067
148,1990,0.037930791,0.066594964,0.042255447,0.05537105
